,train_loss,train_acc,test_loss,test_acc,train_epoch_time,test_epoch_time
0,0.4799265442810081,0.8302209959479633,0.6287346506913821,0.8059438232161874,189.96255564689636,14.905947287877401
1,0.3097480628015177,0.8929076029004053,0.6342023398183659,0.8166267305644302,189.96244112650552,15.024551630020142
2,0.23838023841584036,0.9177063339731286,0.5460135618004555,0.8469116080937168,189.65321214993796,14.868739048639933
3,0.19692982644839563,0.9318084879505225,0.5499710703588014,0.8494408945686901,190.17971380551657,14.680436054865519
4,0.1566193209663613,0.9456107378972062,0.5655824761556043,0.8470780085197017,189.88285915056863,14.782743771870932
